ToyId,Arrival_time,Duration
4811,2014 1 1 6 9,15
4812,2014 1 1 6 9,15
4813,2014 1 1 6 9,25
4814,2014 1 1 6 9,32
4815,2014 1 1 6 9,33
4816,2014 1 1 6 9,50
4817,2014 1 1 6 9,111
4818,2014 1 1 6 10,1
4819,2014 1 1 6 10,2
4820,2014 1 1 6 10,2
4821,2014 1 1 6 10,4
4822,2014 1 1 6 10,4
4823,2014 1 1 6 10,6
4824,2014 1 1 6 10,6
4825,2014 1 1 6 10,10
4826,2014 1 1 6 10,12
4827,2014 1 1 6 10,36
4828,2014 1 1 6 10,59
4829,2014 1 1 6 10,68
4830,2014 1 1 6 11,3
4831,2014 1 1 6 11,5
4832,2014 1 1 6 11,5
4833,2014 1 1 6 11,5
4834,2014 1 1 6 11,8
4835,2014 1 1 6 11,8
4836,2014 1 1 6 11,8
4837,2014 1 1 6 11,11
4838,2014 1 1 6 11,12
4839,2014 1 1 6 11,14
4840,2014 1 1 6 11,21
4841,2014 1 1 6 11,26
4842,2014 1 1 6 11,26
4843,2014 1 1 6 11,29
4844,2014 1 1 6 11,35
4845,2014 1 1 6 11,35
4846,2014 1 1 6 11,41
4847,2014 1 1 6 12,1
4848,2014 1 1 6 12,3
4849,2014 1 1 6 12,4
4850,2014 1 1 6 12,5
4851,2014 1 1 6 12,6
4852,2014 1 1 6 12,6
4853,2014 1 1 6 12,7
4854,2014 1 1 6 12,7
4855,2014 1 1 6 12,8
4856,2014 1 1 6 12,9
4857,2014 1 1 6 12,11
4858,2014 1 1 6 12,16
4859,2014 1 1 6 12,19
4860,2014 1 1 6 12,36
4861,2014 1 1 6 12,37
4862,2014 1 1 6 12,39
4863,2014 1 1 6 12,69
4864,2014 1 1 6 12,93
4865,2014 1 1 6 13,6
4866,2014 1 1 6 13,9
4867,2014 1 1 6 13,10
4868,2014 1 1 6 13,15
4869,2014 1 1 6 13,16
4870,2014 1 1 6 13,16
4871,2014 1 1 6 13,26
4872,2014 1 1 6 13,32
4873,2014 1 1 6 14,3
4874,2014 1 1 6 14,3
4875,2014 1 1 6 14,3
4876,2014 1 1 6 14,4
4877,2014 1 1 6 14,4
4878,2014 1 1 6 14,6
4879,2014 1 1 6 14,9
4880,2014 1 1 6 14,9
4881,2014 1 1 6 14,10
4882,2014 1 1 6 14,10
4883,2014 1 1 6 14,10
4884,2014 1 1 6 14,10
4885,2014 1 1 6 14,11
4886,2014 1 1 6 14,13
4887,2014 1 1 6 14,14
4888,2014 1 1 6 14,15
4889,2014 1 1 6 14,19
4890,2014 1 1 6 14,22
4891,2014 1 1 6 14,28
4892,2014 1 1 6 14,34
4893,2014 1 1 6 14,44
4894,2014 1 1 6 14,51
4895,2014 1 1 6 14,65
4896,2014 1 1 6 14,94
4897,2014 1 1 6 14,205
4898,2014 1 1 6 15,3
4899,2014 1 1 6 15,4
4900,2014 1 1 6 15,4
4901,2014 1 1 6 15,5
4902,2014 1 1 6 15,6
4903,2014 1 1 6 15,7
4904,2014 1 1 6 15,7
4905,2014 1 1 6 15,12
4906,2014 1 1 6 15,14
4907,2014 1 1 6 15,16
4908,2014 1 1 6 15,16
4909,2014 1 1 6 15,16
4910,2014 1 1 6 15,17
4911,2014 1 1 6 15,23
4912,2014 1 1 6 15,24
4913,2014 1 1 6 15,52
4914,2014 1 1 6 15,55
4915,2014 1 1 6 15,60
4916,2014 1 1 6 15,88
4917,2014 1 1 6 15,122
4918,2014 1 1 6 16,2
4919,2014 1 1 6 16,2
4920,2014 1 1 6 16,3
4921,2014 1 1 6 16,4
4922,2014 1 1 6 16,5
4923,2014 1 1 6 16,6
4924,2014 1 1 6 16,7
4925,2014 1 1 6 16,14
4926,2014 1 1 6 16,18
4927,2014 1 1 6 16,29
4928,2014 1 1 6 16,59
4929,2014 1 1 6 17,2
4930,2014 1 1 6 17,2
4931,2014 1 1 6 17,2
4932,2014 1 1 6 17,7
4933,2014 1 1 6 17,9
4934,2014 1 1 6 17,11
4935,2014 1 1 6 17,11
4936,2014 1 1 6 17,13
4937,2014 1 1 6 17,16
4938,2014 1 1 6 17,21
4939,2014 1 1 6 17,33
4940,2014 1 1 6 18,2
4941,2014 1 1 6 18,4
4942,2014 1 1 6 18,5
4943,2014 1 1 6 18,7
4944,2014 1 1 6 18,8
4945,2014 1 1 6 18,9
4946,2014 1 1 6 18,14
4947,2014 1 1 6 18,22
4948,2014 1 1 6 18,29
4949,2014 1 1 6 18,61
4950,2014 1 1 6 18,64
4951,2014 1 1 6 19,1
4952,2014 1 1 6 19,2
4953,2014 1 1 6 19,3
4954,2014 1 1 6 19,6
4955,2014 1 1 6 19,6
4956,2014 1 1 6 19,6
4957,2014 1 1 6 19,9
4958,2014 1 1 6 19,9
4959,2014 1 1 6 19,9
4960,2014 1 1 6 19,10
4961,2014 1 1 6 19,11
4962,2014 1 1 6 19,13
4963,2014 1 1 6 19,15
4964,2014 1 1 6 19,16
4965,2014 1 1 6 19,17
4966,2014 1 1 6 19,21
4967,2014 1 1 6 20,8
4968,2014 1 1 6 20,14
4969,2014 1 1 6 20,21
4970,2014 1 1 6 20,22
4971,2014 1 1 6 20,31
4972,2014 1 1 6 20,43
4973,2014 1 1 6 20,44
4974,2014 1 1 6 20,57
4975,2014 1 1 6 20,70
4976,2014 1 1 6 20,133
4977,2014 1 1 6 21,1
4978,2014 1 1 6 21,2
4979,2014 1 1 6 21,3
4980,2014 1 1 6 21,6
4981,2014 1 1 6 21,9
4982,2014 1 1 6 21,9
4983,2014 1 1 6 21,16
4984,2014 1 1 6 21,17
4985,2014 1 1 6 21,19
4986,2014 1 1 6 21,20
4987,2014 1 1 6 21,37
4988,2014 1 1 6 21,66
4989,2014 1 1 6 22,6
4990,2014 1 1 6 22,10
4991,2014 1 1 6 22,21
4992,2014 1 1 6 22,47
4993,2014 1 1 6 23,2
4994,2014 1 1 6 23,2
4995,2014 1 1 6 23,5
4996,2014 1 1 6 23,6
4997,2014 1 1 6 23,7
4998,2014 1 1 6 23,7
4999,2014 1 1 6 23,8
5000,2014 1 1 6 23,9
5001,2014 1 1 6 23,10
5002,2014 1 1 6 23,14
5003,2014 1 1 6 23,16
5004,2014 1 1 6 23,16
5005,2014 1 1 6 23,16
5006,2014 1 1 6 23,21
5007,2014 1 1 6 23,23
5008,2014 1 1 6 23,23
5009,2014 1 1 6 23,24
5010,2014 1 1 6 23,43
5011,2014 1 1 6 24,1
5012,2014 1 1 6 24,5
5013,2014 1 1 6 24,5
5014,2014 1 1 6 24,7
5015,2014 1 1 6 24,10
5016,2014 1 1 6 24,25
5017,2014 1 1 6 24,39
5018,2014 1 1 6 24,64
5019,2014 1 1 6 24,106
5020,2014 1 1 6 25,2
5021,2014 1 1 6 25,2
5022,2014 1 1 6 25,2
5023,2014 1 1 6 25,8
5024,2014 1 1 6 25,14
5025,2014 1 1 6 25,15
5026,2014 1 1 6 25,18
5027,2014 1 1 6 25,19
5028,2014 1 1 6 25,25
5029,2014 1 1 6 25,27
5030,2014 1 1 6 25,34
5031,2014 1 1 6 25,82
5032,2014 1 1 6 26,5
5033,2014 1 1 6 26,5
5034,2014 1 1 6 26,8
5035,2014 1 1 6 26,9
5036,2014 1 1 6 26,12
5037,2014 1 1 6 26,13
5038,2014 1 1 6 26,21
5039,2014 1 1 6 26,24
5040,2014 1 1 6 26,26
5041,2014 1 1 6 26,28
5042,2014 1 1 6 26,42
5043,2014 1 1 6 27,1
5044,2014 1 1 6 27,3
5045,2014 1 1 6 27,6
5046,2014 1 1 6 27,6
5047,2014 1 1 6 27,7
5048,2014 1 1 6 27,9
5049,2014 1 1 6 27,17
5050,2014 1 1 6 27,17
5051,2014 1 1 6 27,19
5052,2014 1 1 6 27,22
5053,2014 1 1 6 27,23
5054,2014 1 1 6 27,33
5055,2014 1 1 6 27,36
5056,2014 1 1 6 27,61
5057,2014 1 1 6 28,1
5058,2014 1 1 6 28,2
5059,2014 1 1 6 28,6
5060,2014 1 1 6 28,6
5061,2014 1 1 6 28,8
5062,2014 1 1 6 28,8
5063,2014 1 1 6 28,19
5064,2014 1 1 6 28,38
5065,2014 1 1 6 28,38
5066,2014 1 1 6 28,40
5067,2014 1 1 6 28,129
5068,2014 1 1 6 29,2
5069,2014 1 1 6 29,2
5070,2014 1 1 6 29,3
5071,2014 1 1 6 29,5
5072,2014 1 1 6 29,6
5073,2014 1 1 6 29,8
5074,2014 1 1 6 29,9
5075,2014 1 1 6 29,11
5076,2014 1 1 6 29,12
5077,2014 1 1 6 29,15
5078,2014 1 1 6 29,16
5079,2014 1 1 6 29,17
5080,2014 1 1 6 29,20
5081,2014 1 1 6 29,23
5082,2014 1 1 6 29,26
5083,2014 1 1 6 29,27
5084,2014 1 1 6 29,40
5085,2014 1 1 6 29,73
5086,2014 1 1 6 30,1
5087,2014 1 1 6 30,1
5088,2014 1 1 6 30,2
5089,2014 1 1 6 30,3
5090,2014 1 1 6 30,3
5091,2014 1 1 6 30,6
5092,2014 1 1 6 30,8
5093,2014 1 1 6 30,10
5094,2014 1 1 6 30,21
5095,2014 1 1 6 30,22
5096,2014 1 1 6 30,24
5097,2014 1 1 6 30,31
5098,2014 1 1 6 30,54
5099,2014 1 1 6 30,60
5100,2014 1 1 6 30,97
5101,2014 1 1 6 30,243
5102,2014 1 1 6 31,1
5103,2014 1 1 6 31,5
5104,2014 1 1 6 31,5
5105,2014 1 1 6 31,8
5106,2014 1 1 6 31,12
5107,2014 1 1 6 31,15
5108,2014 1 1 6 31,15
5109,2014 1 1 6 31,25
5110,2014 1 1 6 31,32
5111,2014 1 1 6 31,44
5112,2014 1 1 6 31,62
5113,2014 1 1 6 31,154
5114,2014 1 1 6 32,4
5115,2014 1 1 6 32,4
5116,2014 1 1 6 32,5
5117,2014 1 1 6 32,5
5118,2014 1 1 6 32,6
5119,2014 1 1 6 32,9
5120,2014 1 1 6 32,14
5121,2014 1 1 6 32,18
5122,2014 1 1 6 32,47
5123,2014 1 1 6 32,49
5124,2014 1 1 6 32,66
5125,2014 1 1 6 32,82
5126,2014 1 1 6 33,1
5127,2014 1 1 6 33,2
5128,2014 1 1 6 33,3
5129,2014 1 1 6 33,8
5130,2014 1 1 6 33,9
5131,2014 1 1 6 33,9
5132,2014 1 1 6 33,18
5133,2014 1 1 6 33,23
5134,2014 1 1 6 33,25
5135,2014 1 1 6 33,26
5136,2014 1 1 6 33,28
5137,2014 1 1 6 33,29
5138,2014 1 1 6 33,32
5139,2014 1 1 6 33,43
5140,2014 1 1 6 33,121
5141,2014 1 1 6 34,2
5142,2014 1 1 6 34,2
5143,2014 1 1 6 34,3
5144,2014 1 1 6 34,3
5145,2014 1 1 6 34,5
5146,2014 1 1 6 34,6
5147,2014 1 1 6 34,7
5148,2014 1 1 6 34,10
5149,2014 1 1 6 34,10
5150,2014 1 1 6 34,12
5151,2014 1 1 6 34,21
5152,2014 1 1 6 34,35
5153,2014 1 1 6 34,60
5154,2014 1 1 6 35,1
5155,2014 1 1 6 35,8
5156,2014 1 1 6 35,10
5157,2014 1 1 6 35,15
5158,2014 1 1 6 35,33
5159,2014 1 1 6 35,54
5160,2014 1 1 6 35,116
5161,2014 1 1 6 36,6
5162,2014 1 1 6 36,11
5163,2014 1 1 6 36,17
5164,2014 1 1 6 36,17
5165,2014 1 1 6 36,20
5166,2014 1 1 6 36,22
5167,2014 1 1 6 36,26
5168,2014 1 1 6 37,4
5169,2014 1 1 6 37,6
5170,2014 1 1 6 37,7
5171,2014 1 1 6 37,9
5172,2014 1 1 6 37,11
5173,2014 1 1 6 37,11
5174,2014 1 1 6 37,13
5175,2014 1 1 6 37,17
5176,2014 1 1 6 37,33
5177,2014 1 1 6 37,37
5178,2014 1 1 6 37,47
5179,2014 1 1 6 38,1
5180,2014 1 1 6 38,2
5181,2014 1 1 6 38,4
5182,2014 1 1 6 38,4
5183,2014 1 1 6 38,5
5184,2014 1 1 6 38,6
5185,2014 1 1 6 38,6
5186,2014 1 1 6 38,8
5187,2014 1 1 6 38,11
5188,2014 1 1 6 38,36
5189,2014 1 1 6 39,2
5190,2014 1 1 6 39,6
5191,2014 1 1 6 39,7
5192,2014 1 1 6 39,9
5193,2014 1 1 6 39,13
5194,2014 1 1 6 39,15
5195,2014 1 1 6 39,17
5196,2014 1 1 6 39,17
5197,2014 1 1 6 39,18
5198,2014 1 1 6 39,19
5199,2014 1 1 6 39,19
5200,2014 1 1 6 39,27
5201,2014 1 1 6 40,3
5202,2014 1 1 6 40,4
5203,2014 1 1 6 40,6
5204,2014 1 1 6 40,8
5205,2014 1 1 6 40,12
5206,2014 1 1 6 40,16
5207,2014 1 1 6 40,24
5208,2014 1 1 6 40,26
5209,2014 1 1 6 40,26
5210,2014 1 1 6 40,30
5211,2014 1 1 6 41,3
5212,2014 1 1 6 41,5
5213,2014 1 1 6 41,6
5214,2014 1 1 6 41,8
5215,2014 1 1 6 41,8
5216,2014 1 1 6 41,13
5217,2014 1 1 6 41,20
5218,2014 1 1 6 41,30
5219,2014 1 1 6 41,32
5220,2014 1 1 6 41,35
5221,2014 1 1 6 41,36
5222,2014 1 1 6 41,38
5223,2014 1 1 6 42,2
5224,2014 1 1 6 42,3
5225,2014 1 1 6 42,4
5226,2014 1 1 6 42,4
5227,2014 1 1 6 42,11
5228,2014 1 1 6 42,11
5229,2014 1 1 6 42,12
5230,2014 1 1 6 42,49
5231,2014 1 1 6 42,322
5232,2014 1 1 6 43,3
5233,2014 1 1 6 43,3
5234,2014 1 1 6 43,4
5235,2014 1 1 6 43,4
5236,2014 1 1 6 43,5
5237,2014 1 1 6 43,5
5238,2014 1 1 6 43,6
5239,2014 1 1 6 43,10
5240,2014 1 1 6 43,10
5241,2014 1 1 6 43,23
5242,2014 1 1 6 43,27
5243,2014 1 1 6 43,34
5244,2014 1 1 6 43,41
5245,2014 1 1 6 44,2
5246,2014 1 1 6 44,4
5247,2014 1 1 6 44,5
5248,2014 1 1 6 44,6
5249,2014 1 1 6 44,7
5250,2014 1 1 6 44,8
5251,2014 1 1 6 44,8
5252,2014 1 1 6 44,9
5253,2014 1 1 6 44,11
5254,2014 1 1 6 44,14
5255,2014 1 1 6 44,14
5256,2014 1 1 6 44,20
5257,2014 1 1 6 44,22
5258,2014 1 1 6 44,37
5259,2014 1 1 6 44,44
5260,2014 1 1 6 44,76
5261,2014 1 1 6 44,187
5262,2014 1 1 6 45,4
5263,2014 1 1 6 45,5
5264,2014 1 1 6 45,6
5265,2014 1 1 6 45,9
5266,2014 1 1 6 45,30
5267,2014 1 1 6 46,3
5268,2014 1 1 6 46,3
5269,2014 1 1 6 46,3
5270,2014 1 1 6 46,4
5271,2014 1 1 6 46,5
5272,2014 1 1 6 46,6
5273,2014 1 1 6 46,8
5274,2014 1 1 6 46,14
5275,2014 1 1 6 46,17
5276,2014 1 1 6 46,20
5277,2014 1 1 6 46,45
5278,2014 1 1 6 47,1
5279,2014 1 1 6 47,2
5280,2014 1 1 6 47,4
5281,2014 1 1 6 47,4
5282,2014 1 1 6 47,6
5283,2014 1 1 6 47,7
5284,2014 1 1 6 47,7
5285,2014 1 1 6 47,9
5286,2014 1 1 6 47,11
5287,2014 1 1 6 47,12
5288,2014 1 1 6 47,18
5289,2014 1 1 6 47,20
5290,2014 1 1 6 47,21
5291,2014 1 1 6 48,1
5292,2014 1 1 6 48,1
5293,2014 1 1 6 48,3
5294,2014 1 1 6 48,3
5295,2014 1 1 6 48,4
5296,2014 1 1 6 48,4
5297,2014 1 1 6 48,6
5298,2014 1 1 6 48,7
5299,2014 1 1 6 48,9
5300,2014 1 1 6 48,9
5301,2014 1 1 6 48,9
5302,2014 1 1 6 48,10
5303,2014 1 1 6 48,17
5304,2014 1 1 6 48,18
5305,2014 1 1 6 48,39
5306,2014 1 1 6 48,39
5307,2014 1 1 6 48,48
5308,2014 1 1 6 48,50
5309,2014 1 1 6 48,99
5310,2014 1 1 6 48,152
5311,2014 1 1 6 49,2
5312,2014 1 1 6 49,11
5313,2014 1 1 6 49,15
5314,2014 1 1 6 49,17
5315,2014 1 1 6 49,23
5316,2014 1 1 6 49,28
5317,2014 1 1 6 49,39
5318,2014 1 1 6 50,1
5319,2014 1 1 6 50,3
5320,2014 1 1 6 50,3
5321,2014 1 1 6 50,4
5322,2014 1 1 6 50,6
5323,2014 1 1 6 50,6
5324,2014 1 1 6 50,12
5325,2014 1 1 6 50,12
5326,2014 1 1 6 50,13
5327,2014 1 1 6 50,19
5328,2014 1 1 6 50,29
5329,2014 1 1 6 50,31
5330,2014 1 1 6 50,103
5331,2014 1 1 6 50,459
5332,2014 1 1 6 51,1
5333,2014 1 1 6 51,2
5334,2014 1 1 6 51,6
5335,2014 1 1 6 51,9
5336,2014 1 1 6 51,11
5337,2014 1 1 6 51,12
5338,2014 1 1 6 51,12
5339,2014 1 1 6 51,22
5340,2014 1 1 6 51,39
5341,2014 1 1 6 51,62
5342,2014 1 1 6 52,3
5343,2014 1 1 6 52,3
5344,2014 1 1 6 52,7
5345,2014 1 1 6 52,8
5346,2014 1 1 6 52,11
5347,2014 1 1 6 52,12
5348,2014 1 1 6 52,12
5349,2014 1 1 6 52,13
5350,2014 1 1 6 52,13
5351,2014 1 1 6 52,18
5352,2014 1 1 6 52,29
5353,2014 1 1 6 52,40
5354,2014 1 1 6 52,44
5355,2014 1 1 6 53,3
5356,2014 1 1 6 53,5
5357,2014 1 1 6 53,6
5358,2014 1 1 6 53,8
5359,2014 1 1 6 53,17
5360,2014 1 1 6 53,29
5361,2014 1 1 6 53,46
5362,2014 1 1 6 53,47
5363,2014 1 1 6 53,90
5364,2014 1 1 6 54,5
5365,2014 1 1 6 54,9
5366,2014 1 1 6 54,14
5367,2014 1 1 6 54,14
5368,2014 1 1 6 54,16
5369,2014 1 1 6 54,19
5370,2014 1 1 6 54,33
5371,2014 1 1 6 54,39
5372,2014 1 1 6 54,58
5373,2014 1 1 6 55,2
5374,2014 1 1 6 55,3
5375,2014 1 1 6 55,3
5376,2014 1 1 6 55,4
5377,2014 1 1 6 55,6
5378,2014 1 1 6 55,7
5379,2014 1 1 6 55,9
5380,2014 1 1 6 55,13
5381,2014 1 1 6 55,18
5382,2014 1 1 6 55,27
5383,2014 1 1 6 55,42
5384,2014 1 1 6 55,100
5385,2014 1 1 6 56,3
5386,2014 1 1 6 56,4
5387,2014 1 1 6 56,5
5388,2014 1 1 6 56,6
5389,2014 1 1 6 56,11
5390,2014 1 1 6 56,12
5391,2014 1 1 6 56,15
5392,2014 1 1 6 56,16
5393,2014 1 1 6 56,18
5394,2014 1 1 6 56,21
5395,2014 1 1 6 56,22
5396,2014 1 1 6 56,24
5397,2014 1 1 6 56,33
5398,2014 1 1 6 56,41
5399,2014 1 1 6 56,51
5400,2014 1 1 6 56,57
5401,2014 1 1 6 57,3
5402,2014 1 1 6 57,5
5403,2014 1 1 6 57,5
5404,2014 1 1 6 57,8
5405,2014 1 1 6 57,9
5406,2014 1 1 6 57,9
5407,2014 1 1 6 57,11
5408,2014 1 1 6 57,14
5409,2014 1 1 6 57,22
5410,2014 1 1 6 57,23
5411,2014 1 1 6 57,25
5412,2014 1 1 6 57,27
5413,2014 1 1 6 57,45
5414,2014 1 1 6 57,47
5415,2014 1 1 6 57,58
5416,2014 1 1 6 58,2
5417,2014 1 1 6 58,3
5418,2014 1 1 6 58,4
5419,2014 1 1 6 58,4
5420,2014 1 1 6 58,6
5421,2014 1 1 6 58,7
5422,2014 1 1 6 58,8
5423,2014 1 1 6 58,9
5424,2014 1 1 6 58,10
5425,2014 1 1 6 58,13
5426,2014 1 1 6 58,20
5427,2014 1 1 6 58,22
5428,2014 1 1 6 58,25
5429,2014 1 1 6 58,36
5430,2014 1 1 6 58,47
5431,2014 1 1 6 58,52
5432,2014 1 1 6 58,92
5433,2014 1 1 6 58,95
5434,2014 1 1 6 59,6
5435,2014 1 1 6 59,8
5436,2014 1 1 6 59,8
5437,2014 1 1 6 59,9
5438,2014 1 1 6 59,10
5439,2014 1 1 6 59,10
5440,2014 1 1 6 59,11
5441,2014 1 1 6 59,11
5442,2014 1 1 6 59,15
5443,2014 1 1 6 59,22
5444,2014 1 1 6 59,36
5445,2014 1 1 6 59,40
5446,2014 1 1 7 0,3
5447,2014 1 1 7 0,5
5448,2014 1 1 7 0,8
5449,2014 1 1 7 0,9
5450,2014 1 1 7 0,13
5451,2014 1 1 7 0,14
5452,2014 1 1 7 0,33
5453,2014 1 1 7 0,34
5454,2014 1 1 7 1,3
5455,2014 1 1 7 1,3
5456,2014 1 1 7 1,4
5457,2014 1 1 7 1,4
5458,2014 1 1 7 1,5
5459,2014 1 1 7 1,6
5460,2014 1 1 7 1,6
5461,2014 1 1 7 1,6
5462,2014 1 1 7 1,8
5463,2014 1 1 7 1,9
5464,2014 1 1 7 1,12
5465,2014 1 1 7 1,22
5466,2014 1 1 7 1,23
5467,2014 1 1 7 1,44
5468,2014 1 1 7 1,44
5469,2014 1 1 7 1,62
5470,2014 1 1 7 2,1
5471,2014 1 1 7 2,3
5472,2014 1 1 7 2,4
5473,2014 1 1 7 2,9
5474,2014 1 1 7 2,11
5475,2014 1 1 7 2,23
5476,2014 1 1 7 2,34
5477,2014 1 1 7 2,50
5478,2014 1 1 7 2,64
5479,2014 1 1 7 3,4
5480,2014 1 1 7 3,5
5481,2014 1 1 7 3,6
5482,2014 1 1 7 3,7
5483,2014 1 1 7 3,14
5484,2014 1 1 7 3,19
5485,2014 1 1 7 3,25
5486,2014 1 1 7 3,30
5487,2014 1 1 7 3,51
5488,2014 1 1 7 4,2
5489,2014 1 1 7 4,3
5490,2014 1 1 7 4,3
5491,2014 1 1 7 4,5
5492,2014 1 1 7 4,5
5493,2014 1 1 7 4,7
5494,2014 1 1 7 4,9
5495,2014 1 1 7 4,14
5496,2014 1 1 7 4,15
5497,2014 1 1 7 4,16
5498,2014 1 1 7 4,82
5499,2014 1 1 7 4,154
5500,2014 1 1 7 5,2
5501,2014 1 1 7 5,6
5502,2014 1 1 7 5,16
5503,2014 1 1 7 5,19
5504,2014 1 1 7 5,20
5505,2014 1 1 7 5,31
5506,2014 1 1 7 5,46
5507,2014 1 1 7 5,49
5508,2014 1 1 7 5,170
5509,2014 1 1 7 6,1
5510,2014 1 1 7 6,2
5511,2014 1 1 7 6,3
5512,2014 1 1 7 6,4
5513,2014 1 1 7 6,6
5514,2014 1 1 7 6,7
5515,2014 1 1 7 6,7
5516,2014 1 1 7 6,7
5517,2014 1 1 7 6,12
5518,2014 1 1 7 6,28
5519,2014 1 1 7 6,152
5520,2014 1 1 7 7,6
5521,2014 1 1 7 7,9
5522,2014 1 1 7 7,15
5523,2014 1 1 7 7,19
5524,2014 1 1 7 7,23
5525,2014 1 1 7 7,87
5526,2014 1 1 7 8,2
5527,2014 1 1 7 8,3
5528,2014 1 1 7 8,3
5529,2014 1 1 7 8,3
5530,2014 1 1 7 8,7
5531,2014 1 1 7 8,7
5532,2014 1 1 7 8,8
5533,2014 1 1 7 8,10
5534,2014 1 1 7 8,10
5535,2014 1 1 7 8,11
5536,2014 1 1 7 8,17
5537,2014 1 1 7 8,17
5538,2014 1 1 7 8,18
5539,2014 1 1 7 8,24
5540,2014 1 1 7 8,25
5541,2014 1 1 7 8,38
5542,2014 1 1 7 8,59
5543,2014 1 1 7 8,86
5544,2014 1 1 7 9,2
5545,2014 1 1 7 9,3
5546,2014 1 1 7 9,4
5547,2014 1 1 7 9,4
5548,2014 1 1 7 9,9
5549,2014 1 1 7 9,15
5550,2014 1 1 7 9,17
5551,2014 1 1 7 9,31
5552,2014 1 1 7 9,32
5553,2014 1 1 7 9,95
5554,2014 1 1 7 9,566
5555,2014 1 1 7 10,1
5556,2014 1 1 7 10,1
5557,2014 1 1 7 10,2
5558,2014 1 1 7 10,2
5559,2014 1 1 7 10,2
5560,2014 1 1 7 10,3
5561,2014 1 1 7 10,6
5562,2014 1 1 7 10,7
5563,2014 1 1 7 10,10
5564,2014 1 1 7 10,12
5565,2014 1 1 7 10,12
5566,2014 1 1 7 10,22
5567,2014 1 1 7 10,26
5568,2014 1 1 7 10,34
5569,2014 1 1 7 10,41
5570,2014 1 1 7 11,2
5571,2014 1 1 7 11,2
5572,2014 1 1 7 11,3
5573,2014 1 1 7 11,4
5574,2014 1 1 7 11,4
5575,2014 1 1 7 11,5
5576,2014 1 1 7 11,6
5577,2014 1 1 7 11,14
5578,2014 1 1 7 11,15
5579,2014 1 1 7 11,15
5580,2014 1 1 7 11,20
5581,2014 1 1 7 11,78
5582,2014 1 1 7 11,113
5583,2014 1 1 7 12,2
5584,2014 1 1 7 12,3
5585,2014 1 1 7 12,4
5586,2014 1 1 7 12,6
5587,2014 1 1 7 12,7
5588,2014 1 1 7 12,8
5589,2014 1 1 7 12,8
5590,2014 1 1 7 12,9
5591,2014 1 1 7 12,9
5592,2014 1 1 7 12,10
5593,2014 1 1 7 12,15
5594,2014 1 1 7 12,19
5595,2014 1 1 7 12,20
5596,2014 1 1 7 12,24
5597,2014 1 1 7 12,27
5598,2014 1 1 7 12,28
5599,2014 1 1 7 12,30
5600,2014 1 1 7 13,2
5601,2014 1 1 7 13,3
5602,2014 1 1 7 13,4
5603,2014 1 1 7 13,5
5604,2014 1 1 7 13,7
5605,2014 1 1 7 13,8
5606,2014 1 1 7 13,9
5607,2014 1 1 7 13,11
5608,2014 1 1 7 13,11
5609,2014 1 1 7 13,11
5610,2014 1 1 7 13,12
5611,2014 1 1 7 13,13
5612,2014 1 1 7 13,26
5613,2014 1 1 7 13,62
5614,2014 1 1 7 13,80
5615,2014 1 1 7 14,2
5616,2014 1 1 7 14,6
5617,2014 1 1 7 14,7
5618,2014 1 1 7 14,11
5619,2014 1 1 7 14,13
5620,2014 1 1 7 14,14
5621,2014 1 1 7 14,32
5622,2014 1 1 7 14,55
5623,2014 1 1 7 15,1
5624,2014 1 1 7 15,2
5625,2014 1 1 7 15,4
5626,2014 1 1 7 15,4
5627,2014 1 1 7 15,5
5628,2014 1 1 7 15,7
5629,2014 1 1 7 15,14
5630,2014 1 1 7 15,14
5631,2014 1 1 7 15,17
5632,2014 1 1 7 15,66
5633,2014 1 1 7 16,1
5634,2014 1 1 7 16,3
5635,2014 1 1 7 16,6
5636,2014 1 1 7 16,6
5637,2014 1 1 7 16,7
5638,2014 1 1 7 16,7
5639,2014 1 1 7 16,13
5640,2014 1 1 7 16,14
5641,2014 1 1 7 16,14
5642,2014 1 1 7 16,14
5643,2014 1 1 7 16,15
5644,2014 1 1 7 16,18
5645,2014 1 1 7 16,29
5646,2014 1 1 7 16,41
5647,2014 1 1 7 17,2
5648,2014 1 1 7 17,3
5649,2014 1 1 7 17,4
5650,2014 1 1 7 17,4
5651,2014 1 1 7 17,10
5652,2014 1 1 7 17,14
5653,2014 1 1 7 17,15
5654,2014 1 1 7 17,18
5655,2014 1 1 7 17,21
5656,2014 1 1 7 17,29
5657,2014 1 1 7 17,33
5658,2014 1 1 7 17,33
5659,2014 1 1 7 17,42
5660,2014 1 1 7 17,62
5661,2014 1 1 7 18,1
5662,2014 1 1 7 18,1
5663,2014 1 1 7 18,2
5664,2014 1 1 7 18,2
5665,2014 1 1 7 18,3
5666,2014 1 1 7 18,7
5667,2014 1 1 7 18,9
5668,2014 1 1 7 18,13
5669,2014 1 1 7 18,15
5670,2014 1 1 7 18,16
5671,2014 1 1 7 18,18
5672,2014 1 1 7 18,23
5673,2014 1 1 7 18,38
5674,2014 1 1 7 18,132
5675,2014 1 1 7 19,1
5676,2014 1 1 7 19,2
5677,2014 1 1 7 19,2
5678,2014 1 1 7 19,3
5679,2014 1 1 7 19,3
5680,2014 1 1 7 19,4
5681,2014 1 1 7 19,7
5682,2014 1 1 7 19,8
5683,2014 1 1 7 19,9
5684,2014 1 1 7 19,10
